enrollment_id,code_module,code_presentation,imd_band,num_of_prev_attempts,studied_credits,final_result,id_student
23591,FFF,2013B,90-100%,0,60,Withdrawn,556404
23592,FFF,2013B,70-80%,0,60,Withdrawn,556408
23593,FFF,2013B,20-30%,0,60,Pass,556429
23594,FFF,2013B,50-60%,0,60,Pass,556440
23595,FFF,2013B,40-50%,0,60,Withdrawn,556489
23596,FFF,2013B,90-100%,0,90,Withdrawn,556492
23597,FFF,2013B,0-10%,0,60,Pass,556498
23598,FFF,2013B,80-90%,0,60,Pass,556540
23599,FFF,2013B,,0,60,Withdrawn,556542
23600,FFF,2013B,60-70%,0,60,Pass,556567
23601,FFF,2013B,60-70%,0,60,Pass,556659
23602,FFF,2013B,70-80%,0,60,Distinction,556783
23603,FFF,2013B,60-70%,0,60,Fail,556880
23604,FFF,2013B,10-20,0,120,Withdrawn,556911
23605,FFF,2013B,30-40%,0,60,Pass,556924
23606,FFF,2013B,10-20,0,60,Withdrawn,556927
23607,FFF,2013B,50-60%,0,60,Fail,556931
23608,FFF,2013B,80-90%,0,60,Pass,556945
23609,FFF,2013B,90-100%,0,60,Fail,556970
23610,FFF,2013B,40-50%,0,60,Pass,557053
23611,FFF,2013B,70-80%,0,60,Withdrawn,557089
23612,FFF,2013B,10-20,0,60,Fail,557129
23613,FFF,2013B,90-100%,0,60,Pass,557177
23614,FFF,2013B,70-80%,0,60,Fail,557203
23615,FFF,2013B,20-30%,0,120,Pass,557314
23616,FFF,2013B,80-90%,0,60,Distinction,557345
23617,FFF,2013B,30-40%,0,60,Pass,557388
23618,FFF,2013B,,0,60,Pass,557445
23619,FFF,2013B,80-90%,0,120,Withdrawn,557469
23620,FFF,2013B,10-20,0,60,Withdrawn,557542
23621,FFF,2013B,,0,60,Fail,557586
23622,FFF,2013B,40-50%,0,90,Withdrawn,557588
23623,FFF,2013B,60-70%,0,60,Distinction,557710
23624,FFF,2013B,70-80%,0,120,Withdrawn,557735
23625,FFF,2013B,10-20,0,60,Withdrawn,557773
23626,FFF,2013B,70-80%,0,120,Pass,557787
23627,FFF,2013B,50-60%,0,60,Fail,557792
23628,FFF,2013B,0-10%,0,90,Pass,557811
23629,FFF,2013B,0-10%,0,60,Distinction,557840
23630,FFF,2013B,50-60%,0,60,Pass,557877
23631,FFF,2013B,10-20,0,60,Pass,557891
23632,FFF,2013B,10-20,0,60,Withdrawn,557908
23633,FFF,2013B,,0,60,Distinction,558018
23634,FFF,2013B,50-60%,0,60,Pass,558098
23635,FFF,2013B,90-100%,0,60,Pass,558104
23636,FFF,2013B,40-50%,0,90,Withdrawn,558199
23637,FFF,2013B,90-100%,0,60,Pass,558208
23638,FFF,2013B,40-50%,0,60,Withdrawn,558244
23639,FFF,2013B,70-80%,0,150,Fail,558262
23640,FFF,2013B,60-70%,0,90,Pass,558280
23641,FFF,2013B,0-10%,0,120,Withdrawn,558354
23642,FFF,2013B,20-30%,0,120,Withdrawn,558404
23643,FFF,2013B,,0,60,Pass,558489
23644,FFF,2013B,30-40%,0,60,Pass,558503
23645,FFF,2013B,90-100%,0,60,Distinction,558558
23646,FFF,2013B,20-30%,0,60,Distinction,558597
23647,FFF,2013B,60-70%,0,60,Pass,558628
23648,FFF,2013B,10-20,0,60,Fail,558692
23649,FFF,2013B,10-20,0,90,Pass,558760
23650,FFF,2013B,40-50%,0,60,Pass,558770
23651,FFF,2013B,40-50%,0,60,Pass,558772
23652,FFF,2013B,0-10%,0,60,Withdrawn,558776
23653,FFF,2013B,50-60%,0,60,Pass,558801
23654,FFF,2013B,70-80%,0,60,Withdrawn,558807
23655,FFF,2013B,0-10%,0,60,Pass,558851
23656,FFF,2013B,0-10%,0,60,Fail,558854
23657,FFF,2013B,40-50%,0,60,Pass,558907
23658,FFF,2013B,40-50%,0,120,Pass,558915
23659,FFF,2013B,10-20,0,60,Withdrawn,558957
23660,FFF,2013B,30-40%,0,60,Pass,558963
23661,FFF,2013B,20-30%,0,60,Distinction,559004
23662,FFF,2013B,30-40%,0,120,Withdrawn,559019
23663,FFF,2013B,70-80%,0,60,Pass,559058
23664,FFF,2013B,70-80%,0,60,Fail,559062
23665,FFF,2013B,20-30%,0,60,Pass,559155
23666,FFF,2013B,,0,60,Distinction,559325
23667,FFF,2013B,,0,60,Pass,559335
23668,FFF,2013B,70-80%,0,60,Fail,559397
23669,FFF,2013B,,0,60,Fail,559405
23670,FFF,2013B,60-70%,0,60,Distinction,559423
23671,FFF,2013B,70-80%,0,60,Pass,559440
23672,FFF,2013B,,0,60,Withdrawn,559449
23673,FFF,2013B,,0,60,Fail,559451
23674,FFF,2013B,30-40%,0,60,Pass,559454
23675,FFF,2013B,,0,60,Withdrawn,559496
23676,FFF,2013B,70-80%,0,60,Pass,559589
23677,FFF,2013B,60-70%,0,60,Pass,559594
23678,FFF,2013B,90-100%,0,60,Pass,559609
23679,FFF,2013B,30-40%,0,60,Pass,559642
23680,FFF,2013B,20-30%,0,90,Withdrawn,559656
23681,FFF,2013B,50-60%,0,60,Fail,559688
23682,FFF,2013B,60-70%,0,60,Pass,559760
23683,FFF,2013B,10-20,0,60,Fail,559768
23684,FFF,2013B,90-100%,0,60,Pass,559770
23685,FFF,2013B,70-80%,0,60,Distinction,559785
23686,FFF,2013B,0-10%,0,60,Pass,559856
23687,FFF,2013B,70-80%,0,60,Fail,559991
23688,FFF,2013B,80-90%,0,60,Fail,560010
23689,FFF,2013B,90-100%,0,60,Pass,560022
23690,FFF,2013B,,0,60,Pass,560046
23691,FFF,2013B,40-50%,0,90,Fail,560067
23692,FFF,2013B,10-20,0,60,Distinction,560072
23693,FFF,2013B,90-100%,0,90,Pass,560182
23694,FFF,2013B,10-20,0,60,Withdrawn,560197
23695,FFF,2013B,50-60%,0,120,Pass,560199
23696,FFF,2013B,20-30%,0,60,Pass,560207
23697,FFF,2013B,30-40%,0,75,Fail,560404
23698,FFF,2013B,30-40%,0,60,Withdrawn,560410
23699,FFF,2013B,10-20,0,60,Pass,560425
23700,FFF,2013B,70-80%,0,60,Distinction,560431
23701,FFF,2013B,10-20,0,60,Withdrawn,560443
23702,FFF,2013B,30-40%,0,60,Withdrawn,560459
23703,FFF,2013B,60-70%,0,90,Withdrawn,560496
23704,FFF,2013B,0-10%,0,60,Pass,560585
23705,FFF,2013B,20-30%,0,60,Pass,928248
23706,FFF,2013B,50-60%,2,150,Withdrawn,962951
23707,FFF,2013B,20-30%,0,60,Withdrawn,988019
23708,FFF,2013B,70-80%,1,150,Pass,999174
23709,FFF,2013B,60-70%,1,210,Withdrawn,1026777
23710,FFF,2013B,60-70%,0,60,Pass,1034674
23711,FFF,2013B,60-70%,0,60,Fail,1054876
23712,FFF,2013B,80-90%,0,60,Pass,1073767
23713,FFF,2013B,70-80%,1,150,Fail,1090738
23714,FFF,2013B,60-70%,0,90,Pass,1097354
23715,FFF,2013B,60-70%,0,60,Pass,1118284
23716,FFF,2013B,80-90%,1,150,Pass,1337055
23717,FFF,2013B,80-90%,0,60,Pass,1347198
23718,FFF,2013B,30-40%,0,60,Fail,1397662
23719,FFF,2013B,60-70%,0,60,Withdrawn,1411562
23720,FFF,2013B,50-60%,0,60,Distinction,1436558
23721,FFF,2013B,20-30%,0,150,Pass,1440072
23722,FFF,2013B,20-30%,0,90,Fail,1442706
23723,FFF,2013B,70-80%,0,60,Pass,1444520
23724,FFF,2013B,50-60%,0,90,Pass,1464952
23725,FFF,2013B,90-100%,0,90,Withdrawn,1494901
23726,FFF,2013B,0-10%,0,60,Pass,1500410
23727,FFF,2013B,70-80%,0,60,Pass,1510285
23728,FFF,2013B,40-50%,0,60,Pass,1531287
23729,FFF,2013B,20-30%,0,60,Pass,1532840
23730,FFF,2013B,30-40%,0,60,Pass,1534560
23731,FFF,2013B,50-60%,0,90,Pass,1536138
23732,FFF,2013B,90-100%,0,90,Fail,1554143
23733,FFF,2013B,60-70%,0,60,Withdrawn,1558539
23734,FFF,2013B,70-80%,1,120,Withdrawn,1559365
23735,FFF,2013B,80-90%,0,60,Withdrawn,1562320
23736,FFF,2013B,10-20,0,60,Pass,1614181
23737,FFF,2013B,10-20,1,120,Fail,1627071
23738,FFF,2013B,60-70%,1,120,Withdrawn,1651020
23739,FFF,2013B,30-40%,1,90,Distinction,1668504
23740,FFF,2013B,20-30%,1,120,Pass,1689730
23741,FFF,2013B,30-40%,0,120,Pass,1699445
23742,FFF,2013B,50-60%,0,90,Pass,1720712
23743,FFF,2013B,90-100%,0,60,Pass,1742834
23744,FFF,2013B,50-60%,0,60,Pass,1761013
23745,FFF,2013B,70-80%,0,60,Withdrawn,1766303
23746,FFF,2013B,50-60%,0,60,Pass,1772429
23747,FFF,2013B,,0,120,Pass,1784775
23748,FFF,2013B,40-50%,0,90,Fail,1788974
23749,FFF,2013B,,0,60,Pass,1809578
23750,FFF,2013B,50-60%,1,60,Fail,1813486
23751,FFF,2013B,0-10%,0,60,Withdrawn,1813664
23752,FFF,2013B,60-70%,0,60,Withdrawn,1821249
23753,FFF,2013B,0-10%,1,150,Withdrawn,1824428
23754,FFF,2013B,30-40%,0,90,Fail,1833107
23755,FFF,2013B,0-10%,0,90,Withdrawn,1836988
23756,FFF,2013B,60-70%,1,120,Pass,1839012
23757,FFF,2013B,30-40%,0,120,Withdrawn,1839785
23758,FFF,2013B,40-50%,0,60,Pass,1844150
23759,FFF,2013B,30-40%,0,90,Pass,1846751
23760,FFF,2013B,90-100%,2,60,Withdrawn,1855249
23761,FFF,2013B,10-20,0,70,Fail,1861445
23762,FFF,2013B,30-40%,0,60,Withdrawn,1867563
23763,FFF,2013B,80-90%,0,60,Pass,1870830
23764,FFF,2013B,10-20,1,180,Withdrawn,1874403
23765,FFF,2013B,0-10%,0,60,Pass,1878918
23766,FFF,2013B,90-100%,0,60,Pass,1882255
23767,FFF,2013B,10-20,0,60,Fail,1896915
23768,FFF,2013B,20-30%,0,120,Pass,1904916
23769,FFF,2013B,20-30%,0,60,Distinction,1905259
23770,FFF,2013B,50-60%,0,90,Distinction,1907755
23771,FFF,2013B,90-100%,0,60,Pass,1913435
23772,FFF,2013B,0-10%,1,120,Pass,1917796
23773,FFF,2013B,70-80%,1,120,Distinction,1919940
23774,FFF,2013B,30-40%,0,150,Fail,1930949
23775,FFF,2013B,90-100%,0,90,Fail,1934810
23776,FFF,2013B,30-40%,0,60,Pass,1936679
23777,FFF,2013B,10-20,0,60,Withdrawn,1936935
23778,FFF,2013B,80-90%,0,60,Distinction,1966591
23779,FFF,2013B,30-40%,0,90,Pass,1974271
23780,FFF,2013B,30-40%,0,60,Pass,1990127
23781,FFF,2013B,,1,120,Pass,1997164
23782,FFF,2013B,20-30%,0,90,Pass,2000491
23783,FFF,2013B,30-40%,0,60,Pass,2001665
23784,FFF,2013B,50-60%,0,80,Withdrawn,2012900
23785,FFF,2013B,80-90%,0,90,Pass,2031252
23786,FFF,2013B,70-80%,0,130,Fail,2034533
23787,FFF,2013B,50-60%,1,150,Pass,2045440
23788,FFF,2013B,60-70%,0,60,Pass,2045818
23789,FFF,2013B,30-40%,0,60,Pass,2051035
23790,FFF,2013B,80-90%,0,90,Pass,2054019
23791,FFF,2013B,50-60%,0,60,Pass,2057105
23792,FFF,2013B,50-60%,0,60,Fail,2060467
23793,FFF,2013B,80-90%,0,60,Withdrawn,2068918
23794,FFF,2013B,40-50%,0,60,Distinction,2087100
23795,FFF,2013B,40-50%,0,60,Pass,2090053
23796,FFF,2013B,50-60%,0,60,Fail,2102658
23797,FFF,2013B,90-100%,2,120,Pass,2108821
23798,FFF,2013B,90-100%,0,120,Distinction,2139037
23799,FFF,2013B,40-50%,0,90,Pass,2140087
23800,FFF,2013B,90-100%,0,90,Pass,2141085
23801,FFF,2013B,10-20,0,170,Fail,2142853
23802,FFF,2013B,70-80%,0,100,Pass,2143065
23803,FFF,2013B,,0,60,Withdrawn,2156733
23804,FFF,2013B,50-60%,0,60,Pass,2158399
23805,FFF,2013B,,0,60,Fail,2182255
23806,FFF,2013B,30-40%,0,60,Pass,2189002
23807,FFF,2013B,30-40%,0,60,Pass,2195318
23808,FFF,2013B,40-50%,0,60,Fail,2195971
23809,FFF,2013B,30-40%,0,90,Pass,2197511
23810,FFF,2013B,70-80%,1,150,Pass,2231810
23811,FFF,2013B,90-100%,1,120,Withdrawn,2245011
23812,FFF,2013B,30-40%,1,60,Fail,2252905
23813,FFF,2013B,30-40%,0,90,Fail,2254252
23814,FFF,2013B,0-10%,0,60,Fail,2272874
23815,FFF,2013B,10-20,0,60,Fail,2280739
23816,FFF,2013B,60-70%,0,70,Pass,2281483
23817,FFF,2013B,90-100%,1,120,Pass,2288454
23818,FFF,2013B,0-10%,0,60,Withdrawn,2288493
23819,FFF,2013B,10-20,0,90,Fail,2327494
23820,FFF,2013B,50-60%,0,60,Pass,2338255
23821,FFF,2013B,30-40%,0,60,Pass,2338422
23822,FFF,2013B,80-90%,1,120,Distinction,2341415
23823,FFF,2013B,50-60%,0,60,Fail,2343293
23824,FFF,2013B,80-90%,1,180,Pass,2346679
23825,FFF,2013B,20-30%,1,60,Withdrawn,2348120
23826,FFF,2013B,40-50%,0,60,Pass,2352280
23827,FFF,2013B,10-20,0,60,Fail,2354732
23828,FFF,2013B,30-40%,0,60,Pass,2362169
23829,FFF,2013B,10-20,1,150,Pass,2364565
23830,FFF,2013B,0-10%,0,120,Withdrawn,2367887
23831,FFF,2013B,10-20,0,120,Fail,2375526
23832,FFF,2013B,0-10%,2,150,Withdrawn,2381745
23833,FFF,2013B,10-20,0,60,Pass,2383921
23834,FFF,2013B,50-60%,0,60,Distinction,2387054
23835,FFF,2013B,20-30%,0,120,Pass,2389267
23836,FFF,2013B,90-100%,0,60,Fail,2392327
23837,FFF,2013B,20-30%,1,120,Pass,2395804
23838,FFF,2013B,90-100%,0,60,Fail,2407762
23839,FFF,2013B,0-10%,1,90,Pass,2413191
23840,FFF,2013B,80-90%,0,80,Pass,2419926
23841,FFF,2013B,60-70%,0,60,Pass,2424750
23842,FFF,2013B,70-80%,0,60,Withdrawn,2434017
23843,FFF,2013B,20-30%,0,60,Fail,2436089
23844,FFF,2013B,20-30%,0,135,Withdrawn,2436873
23845,FFF,2013B,,0,60,Pass,2439239
23846,FFF,2013B,70-80%,1,120,Fail,2441910
23847,FFF,2013B,,0,60,Pass,2445410
23848,FFF,2013B,10-20,0,60,Withdrawn,2446784
23849,FFF,2013B,70-80%,0,60,Pass,2457147
23850,FFF,2013B,50-60%,0,60,Fail,2474925
23851,FFF,2013B,30-40%,0,90,Pass,2479413
23852,FFF,2013B,30-40%,0,60,Pass,2481646
23853,FFF,2013B,40-50%,0,60,Pass,2488251
23854,FFF,2013B,60-70%,1,120,Pass,2496748
23855,FFF,2013B,30-40%,0,60,Withdrawn,2507271
23856,FFF,2013B,40-50%,0,75,Withdrawn,2508403
23857,FFF,2013B,0-10%,0,60,Pass,2510667
23858,FFF,2013B,20-30%,0,160,Pass,2514431
23859,FFF,2013B,10-20,1,60,Fail,2514949
23860,FFF,2013B,10-20,0,60,Pass,2521655
23861,FFF,2013B,80-90%,1,60,Distinction,2522335
23862,FFF,2013B,90-100%,0,60,Distinction,2525062
23863,FFF,2013B,30-40%,0,60,Distinction,2532320
23864,FFF,2013B,40-50%,1,150,Pass,2532323
23865,FFF,2013B,30-40%,0,60,Withdrawn,2532652
23866,FFF,2013B,70-80%,1,120,Withdrawn,2532840
23867,FFF,2013B,90-100%,1,120,Distinction,2533504
23868,FFF,2013B,,2,150,Pass,2546095
23869,FFF,2013B,0-10%,1,180,Fail,2552831
23870,FFF,2013B,50-60%,0,60,Pass,2553363
23871,FFF,2013B,70-80%,0,60,Distinction,2560595
23872,FFF,2013B,90-100%,0,60,Distinction,2567054
23873,FFF,2013B,,0,90,Fail,2567288
23874,FFF,2013B,70-80%,0,60,Pass,2567561
23875,FFF,2013B,20-30%,0,120,Withdrawn,2568893
23876,FFF,2013B,,1,150,Pass,2578992
23877,FFF,2013B,10-20,0,60,Pass,2578996
23878,FFF,2013B,30-40%,0,60,Withdrawn,2581800
23879,FFF,2013B,50-60%,0,120,Withdrawn,2586748
23880,FFF,2013B,90-100%,0,90,Distinction,2590999
23881,FFF,2013B,10-20,0,60,Fail,2599162
23882,FFF,2013B,80-90%,0,90,Pass,2600887
23883,FFF,2013B,0-10%,0,60,Fail,2604212
23884,FFF,2013B,50-60%,1,120,Withdrawn,2610837
23885,FFF,2013B,90-100%,0,75,Distinction,2613930
23886,FFF,2013B,60-70%,0,60,Pass,2617541
23887,FFF,2013B,70-80%,0,60,Pass,2623196
23888,FFF,2013B,10-20,0,75,Pass,2623427
23889,FFF,2013B,60-70%,0,60,Withdrawn,2628246
23890,FFF,2013B,20-30%,0,60,Withdrawn,2639410
23891,FFF,2013B,60-70%,1,180,Withdrawn,2642994
23892,FFF,2013B,50-60%,1,90,Pass,2643574
23893,FFF,2013B,80-90%,0,60,Withdrawn,2644664
23894,FFF,2013B,50-60%,1,120,Pass,2646317
23895,FFF,2013B,10-20,0,60,Fail,2647043
23896,FFF,2013B,50-60%,0,90,Withdrawn,2650929
23897,FFF,2013B,,0,120,Pass,2654409
23898,FFF,2013B,30-40%,1,150,Pass,2657781
23899,FFF,2013B,70-80%,0,120,Withdrawn,2658271
23900,FFF,2013B,10-20,0,60,Withdrawn,2672734
23901,FFF,2013B,50-60%,0,60,Pass,2676920
23902,FFF,2013B,0-10%,1,60,Pass,2678429
23903,FFF,2013B,0-10%,0,90,Pass,2684993
23904,FFF,2013B,30-40%,0,60,Withdrawn,2685154
23905,FFF,2013B,70-80%,0,60,Pass,2686074
23906,FFF,2013B,50-60%,0,60,Fail,2686866
23907,FFF,2013B,20-30%,0,60,Pass,2686875
23908,FFF,2013B,50-60%,0,60,Withdrawn,2687045
23909,FFF,2013B,10-20,1,90,Withdrawn,2688202
23910,FFF,2013B,30-40%,0,60,Fail,2691740
23911,FFF,2013J,80-90%,2,60,Fail,26247
23912,FFF,2013J,40-50%,0,60,Distinction,29335
23913,FFF,2013J,40-50%,1,60,Fail,29769
23914,FFF,2013J,60-70%,0,60,Fail,32221
23915,FFF,2013J,40-50%,0,150,Withdrawn,33600
23916,FFF,2013J,20-30%,0,60,Withdrawn,34731
23917,FFF,2013J,80-90%,0,120,Withdrawn,39882
23918,FFF,2013J,80-90%,0,60,Pass,42616
23919,FFF,2013J,90-100%,0,60,Withdrawn,43958
23920,FFF,2013J,0-10%,0,60,Fail,47924
23921,FFF,2013J,0-10%,0,60,Withdrawn,49670
23922,FFF,2013J,90-100%,1,60,Pass,50487
23923,FFF,2013J,10-20,0,120,Distinction,51485
23924,FFF,2013J,10-20,0,90,Distinction,51576
23925,FFF,2013J,40-50%,0,60,Pass,53166
23926,FFF,2013J,30-40%,0,60,Fail,53626
23927,FFF,2013J,,1,180,Withdrawn,54739
23928,FFF,2013J,30-40%,1,60,Fail,54882
23929,FFF,2013J,10-20,0,120,Fail,55013
23930,FFF,2013J,90-100%,0,90,Withdrawn,55419
23931,FFF,2013J,90-100%,0,60,Pass,57844
23932,FFF,2013J,20-30%,1,60,Fail,58077
23933,FFF,2013J,50-60%,0,90,Pass,58640
23934,FFF,2013J,90-100%,0,150,Pass,63295
23935,FFF,2013J,60-70%,0,120,Fail,64388
23936,FFF,2013J,50-60%,0,60,Pass,66451
23937,FFF,2013J,50-60%,0,60,Pass,68107
23938,FFF,2013J,30-40%,0,90,Withdrawn,69346
23939,FFF,2013J,50-60%,0,60,Distinction,70495
23940,FFF,2013J,0-10%,0,60,Pass,71252
23941,FFF,2013J,40-50%,0,120,Withdrawn,71897
23942,FFF,2013J,10-20,2,60,Pass,72864
23943,FFF,2013J,40-50%,0,60,Pass,77744
23944,FFF,2013J,30-40%,0,60,Fail,77746
23945,FFF,2013J,90-100%,0,90,Pass,79261
23946,FFF,2013J,80-90%,1,60,Fail,81536
23947,FFF,2013J,40-50%,1,220,Pass,86669
23948,FFF,2013J,0-10%,0,120,Withdrawn,87042
23949,FFF,2013J,60-70%,1,60,Fail,88781
23950,FFF,2013J,20-30%,0,120,Distinction,90901
23951,FFF,2013J,20-30%,2,60,Fail,91629
23952,FFF,2013J,80-90%,1,60,Pass,95746
23953,FFF,2013J,0-10%,0,60,Pass,100064
23954,FFF,2013J,80-90%,0,90,Pass,100788
23955,FFF,2013J,40-50%,1,90,Withdrawn,101217
23956,FFF,2013J,30-40%,0,120,Pass,101420
23957,FFF,2013J,90-100%,1,60,Distinction,102028
23958,FFF,2013J,60-70%,0,60,Pass,102343
23959,FFF,2013J,70-80%,0,60,Distinction,104213
23960,FFF,2013J,10-20,0,60,Pass,105629
23961,FFF,2013J,40-50%,0,120,Withdrawn,106690
23962,FFF,2013J,10-20,0,90,Fail,107028
23963,FFF,2013J,0-10%,0,200,Fail,107084
23964,FFF,2013J,40-50%,0,60,Pass,110881
23965,FFF,2013J,20-30%,0,60,Fail,111678
23966,FFF,2013J,20-30%,3,180,Withdrawn,112010
23967,FFF,2013J,40-50%,0,120,Withdrawn,113487
23968,FFF,2013J,80-90%,0,180,Pass,113565
23969,FFF,2013J,50-60%,0,120,Fail,114500
23970,FFF,2013J,50-60%,1,120,Fail,116290
23971,FFF,2013J,50-60%,0,60,Fail,116499
23972,FFF,2013J,30-40%,0,120,Withdrawn,116529
23973,FFF,2013J,30-40%,1,150,Withdrawn,116631
23974,FFF,2013J,80-90%,0,60,Distinction,116808
23975,FFF,2013J,20-30%,0,90,Pass,117232
23976,FFF,2013J,60-70%,0,90,Pass,118050
23977,FFF,2013J,0-10%,0,60,Withdrawn,118176
23978,FFF,2013J,40-50%,1,90,Fail,124379
23979,FFF,2013J,0-10%,0,120,Withdrawn,126074
23980,FFF,2013J,20-30%,1,120,Pass,127642
23981,FFF,2013J,70-80%,0,120,Withdrawn,128723
23982,FFF,2013J,60-70%,0,60,Pass,130658
23983,FFF,2013J,90-100%,0,60,Pass,132453
23984,FFF,2013J,30-40%,0,60,Pass,133019
23985,FFF,2013J,50-60%,0,120,Pass,133185
23986,FFF,2013J,30-40%,0,60,Fail,133718
23987,FFF,2013J,30-40%,0,120,Withdrawn,134847
23988,FFF,2013J,40-50%,0,90,Pass,136894
23989,FFF,2013J,90-100%,1,60,Pass,137903
23990,FFF,2013J,50-60%,0,150,Pass,139190
23991,FFF,2013J,0-10%,0,60,Fail,139278
23992,FFF,2013J,40-50%,1,90,Fail,139701
23993,FFF,2013J,60-70%,0,120,Pass,141648
23994,FFF,2013J,,0,120,Withdrawn,143752
23995,FFF,2013J,10-20,0,90,Fail,144562
23996,FFF,2013J,90-100%,0,120,Withdrawn,144959
23997,FFF,2013J,40-50%,0,60,Distinction,146738
23998,FFF,2013J,60-70%,0,90,Withdrawn,148328
23999,FFF,2013J,70-80%,0,60,Withdrawn,148931
24000,FFF,2013J,20-30%,3,210,Withdrawn,150121
24001,FFF,2013J,70-80%,0,60,Withdrawn,152037
24002,FFF,2013J,40-50%,1,90,Pass,152587
24003,FFF,2013J,,0,60,Withdrawn,152887
24004,FFF,2013J,0-10%,0,90,Fail,154057
24005,FFF,2013J,60-70%,0,180,Pass,154059
24006,FFF,2013J,30-40%,0,60,Distinction,154191
24007,FFF,2013J,90-100%,0,60,Pass,155298
24008,FFF,2013J,60-70%,0,60,Pass,156171
24009,FFF,2013J,20-30%,0,120,Withdrawn,156755
24010,FFF,2013J,0-10%,0,150,Fail,157647
24011,FFF,2013J,40-50%,1,60,Fail,160310
24012,FFF,2013J,0-10%,1,90,Withdrawn,160720
24013,FFF,2013J,30-40%,0,120,Fail,160934
24014,FFF,2013J,90-100%,0,60,Pass,160946
24015,FFF,2013J,70-80%,0,60,Pass,162809
24016,FFF,2013J,60-70%,0,60,Pass,163120
24017,FFF,2013J,70-80%,0,90,Distinction,168229
24018,FFF,2013J,50-60%,0,60,Fail,169908
24019,FFF,2013J,20-30%,1,60,Distinction,170030
24020,FFF,2013J,60-70%,1,150,Pass,170943
24021,FFF,2013J,0-10%,0,60,Fail,171304
24022,FFF,2013J,80-90%,0,120,Withdrawn,171549
24023,FFF,2013J,0-10%,0,90,Fail,171692
24024,FFF,2013J,20-30%,0,60,Withdrawn,173412
24025,FFF,2013J,70-80%,1,60,Fail,174468
24026,FFF,2013J,30-40%,0,60,Pass,175453
24027,FFF,2013J,80-90%,2,60,Pass,177568
24028,FFF,2013J,40-50%,0,120,Fail,178118
24029,FFF,2013J,10-20,0,270,Withdrawn,178258
24030,FFF,2013J,40-50%,1,60,Pass,180974
24031,FFF,2013J,50-60%,0,60,Pass,184473
24032,FFF,2013J,0-10%,3,90,Withdrawn,184627
24033,FFF,2013J,10-20,2,90,Withdrawn,184720
24034,FFF,2013J,10-20,0,60,Withdrawn,184925
24035,FFF,2013J,20-30%,0,60,Pass,187199
24036,FFF,2013J,0-10%,2,60,Withdrawn,188524
24037,FFF,2013J,30-40%,0,120,Fail,190910
24038,FFF,2013J,30-40%,0,90,Pass,192680
24039,FFF,2013J,30-40%,0,60,Fail,198691
24040,FFF,2013J,40-50%,0,60,Distinction,199361
24041,FFF,2013J,40-50%,0,120,Withdrawn,200278
24042,FFF,2013J,20-30%,1,60,Fail,202713
24043,FFF,2013J,80-90%,1,60,Fail,206342
24044,FFF,2013J,90-100%,0,90,Pass,206599
24045,FFF,2013J,10-20,0,120,Fail,227254
24046,FFF,2013J,40-50%,0,120,Pass,228695
24047,FFF,2013J,10-20,0,120,Withdrawn,229191
24048,FFF,2013J,20-30%,0,60,Fail,229417
24049,FFF,2013J,80-90%,0,60,Pass,231024
24050,FFF,2013J,0-10%,0,150,Withdrawn,231320
24051,FFF,2013J,60-70%,0,60,Fail,231606
24052,FFF,2013J,60-70%,0,180,Pass,232347
24053,FFF,2013J,80-90%,0,60,Distinction,232660
24054,FFF,2013J,60-70%,2,90,Pass,232764
24055,FFF,2013J,80-90%,0,60,Distinction,232856
24056,FFF,2013J,80-90%,0,90,Distinction,233087
24057,FFF,2013J,50-60%,0,60,Fail,234004
24058,FFF,2013J,80-90%,0,90,Fail,234068
24059,FFF,2013J,0-10%,2,120,Withdrawn,235131
24060,FFF,2013J,80-90%,0,90,Pass,235670
24061,FFF,2013J,20-30%,1,60,Fail,235706
24062,FFF,2013J,60-70%,0,90,Pass,235978
24063,FFF,2013J,80-90%,0,120,Withdrawn,236150
24064,FFF,2013J,30-40%,0,60,Withdrawn,237387
24065,FFF,2013J,80-90%,0,60,Pass,238150
24066,FFF,2013J,40-50%,0,60,Pass,241039
24067,FFF,2013J,50-60%,0,90,Withdrawn,241792
24068,FFF,2013J,0-10%,1,120,Distinction,242491
24069,FFF,2013J,0-10%,0,90,Withdrawn,243351
24070,FFF,2013J,80-90%,0,120,Fail,243396
24071,FFF,2013J,60-70%,0,60,Pass,244205
24072,FFF,2013J,0-10%,0,120,Pass,245283
24073,FFF,2013J,20-30%,0,60,Pass,248882
24074,FFF,2013J,10-20,0,90,Pass,249750
24075,FFF,2013J,50-60%,1,60,Pass,251405
24076,FFF,2013J,30-40%,0,120,Fail,251965
24077,FFF,2013J,10-20,0,60,Fail,253516
24078,FFF,2013J,90-100%,0,270,Pass,253767
24079,FFF,2013J,60-70%,0,60,Pass,254446
24080,FFF,2013J,80-90%,0,90,Pass,255310
24081,FFF,2013J,30-40%,0,120,Fail,256905
24082,FFF,2013J,,0,60,Pass,257887
24083,FFF,2013J,90-100%,1,60,Withdrawn,257970
24084,FFF,2013J,20-30%,2,180,Withdrawn,259609
24085,FFF,2013J,0-10%,1,60,Fail,261205
24086,FFF,2013J,40-50%,2,120,Withdrawn,261525
24087,FFF,2013J,60-70%,0,120,Pass,262403
24088,FFF,2013J,60-70%,0,60,Distinction,264164
24089,FFF,2013J,40-50%,0,120,Withdrawn,264924
