id_site,code_module,code_presentation,activity_type,week_from,week_to
883077,FFF,2014J,subpage,27.0,27.0
883079,FFF,2014J,subpage,18.0,18.0
883080,FFF,2014J,subpage,,
883081,FFF,2014J,subpage,5.0,5.0
883082,FFF,2014J,subpage,,
883083,FFF,2014J,subpage,,
883084,FFF,2014J,subpage,10.0,10.0
883085,FFF,2014J,subpage,15.0,15.0
883087,FFF,2014J,subpage,16.0,16.0
883088,FFF,2014J,subpage,8.0,8.0
883089,FFF,2014J,subpage,7.0,7.0
883090,FFF,2014J,subpage,24.0,24.0
883091,FFF,2014J,subpage,28.0,28.0
883092,FFF,2014J,subpage,,
883099,FFF,2014J,repeatactivity,1.0,1.0
883102,FFF,2014J,repeatactivity,,
883142,FFF,2014J,htmlactivity,,
883143,FFF,2014J,htmlactivity,,
883144,FFF,2014J,htmlactivity,,
883145,FFF,2014J,htmlactivity,,
883147,FFF,2014J,oucollaborate,,
883148,FFF,2014J,oucollaborate,,
883149,FFF,2014J,oucollaborate,,
883150,FFF,2014J,oucollaborate,,
883151,FFF,2014J,oucollaborate,,
883152,FFF,2014J,oucollaborate,,
883153,FFF,2014J,oucollaborate,,
883154,FFF,2014J,oucollaborate,,
883155,FFF,2014J,oucollaborate,,
883156,FFF,2014J,oucollaborate,,
883157,FFF,2014J,oucollaborate,,
883158,FFF,2014J,oucollaborate,,
883159,FFF,2014J,oucollaborate,,
883160,FFF,2014J,oucollaborate,,
883161,FFF,2014J,url,,
883162,FFF,2014J,url,,
883163,FFF,2014J,url,14.0,14.0
883164,FFF,2014J,url,14.0,14.0
883165,FFF,2014J,url,14.0,14.0
883166,FFF,2014J,url,14.0,14.0
883167,FFF,2014J,url,15.0,15.0
883168,FFF,2014J,url,16.0,16.0
883169,FFF,2014J,url,18.0,18.0
883170,FFF,2014J,url,18.0,18.0
883171,FFF,2014J,url,18.0,18.0
883172,FFF,2014J,url,18.0,18.0
883173,FFF,2014J,url,1.0,1.0
883174,FFF,2014J,url,18.0,18.0
883175,FFF,2014J,url,1.0,1.0
883176,FFF,2014J,url,18.0,18.0
883177,FFF,2014J,url,1.0,1.0
883178,FFF,2014J,url,18.0,18.0
883179,FFF,2014J,url,18.0,18.0
883180,FFF,2014J,url,18.0,18.0
883181,FFF,2014J,url,18.0,18.0
883182,FFF,2014J,url,1.0,1.0
883183,FFF,2014J,url,1.0,1.0
883184,FFF,2014J,url,18.0,18.0
883185,FFF,2014J,url,18.0,18.0
883186,FFF,2014J,url,2.0,2.0
883187,FFF,2014J,url,18.0,18.0
883188,FFF,2014J,url,18.0,18.0
883189,FFF,2014J,url,2.0,2.0
883190,FFF,2014J,url,18.0,18.0
883191,FFF,2014J,url,3.0,3.0
883192,FFF,2014J,url,3.0,3.0
883193,FFF,2014J,url,18.0,18.0
883194,FFF,2014J,url,3.0,3.0
883195,FFF,2014J,url,18.0,18.0
883196,FFF,2014J,url,18.0,18.0
883197,FFF,2014J,url,20.0,20.0
883198,FFF,2014J,url,20.0,20.0
883199,FFF,2014J,url,20.0,20.0
883200,FFF,2014J,url,20.0,20.0
883201,FFF,2014J,url,20.0,20.0
883202,FFF,2014J,url,20.0,20.0
883203,FFF,2014J,url,20.0,20.0
883204,FFF,2014J,url,21.0,21.0
883205,FFF,2014J,url,21.0,21.0
883206,FFF,2014J,url,21.0,21.0
883207,FFF,2014J,url,21.0,21.0
883208,FFF,2014J,url,21.0,21.0
883209,FFF,2014J,url,,
883210,FFF,2014J,url,21.0,21.0
883211,FFF,2014J,url,21.0,21.0
883212,FFF,2014J,url,21.0,21.0
883213,FFF,2014J,url,21.0,21.0
883214,FFF,2014J,url,21.0,21.0
883215,FFF,2014J,url,21.0,21.0
883216,FFF,2014J,url,21.0,21.0
883217,FFF,2014J,url,22.0,22.0
883218,FFF,2014J,url,22.0,22.0
883219,FFF,2014J,url,22.0,22.0
883220,FFF,2014J,url,22.0,22.0
883221,FFF,2014J,url,22.0,22.0
883222,FFF,2014J,url,,
883223,FFF,2014J,url,22.0,22.0
883224,FFF,2014J,url,22.0,22.0
883226,FFF,2014J,url,23.0,23.0
883227,FFF,2014J,url,23.0,23.0
883228,FFF,2014J,url,23.0,23.0
883229,FFF,2014J,url,23.0,23.0
883230,FFF,2014J,url,23.0,23.0
883231,FFF,2014J,url,23.0,23.0
883232,FFF,2014J,url,23.0,23.0
883233,FFF,2014J,url,1.0,1.0
883234,FFF,2014J,url,23.0,23.0
883235,FFF,2014J,url,23.0,23.0
883236,FFF,2014J,url,24.0,24.0
883237,FFF,2014J,url,24.0,24.0
883238,FFF,2014J,url,26.0,26.0
883239,FFF,2014J,url,26.0,26.0
883240,FFF,2014J,url,26.0,26.0
883241,FFF,2014J,url,27.0,27.0
883242,FFF,2014J,url,27.0,27.0
883243,FFF,2014J,url,27.0,27.0
883244,FFF,2014J,url,9.0,9.0
883245,FFF,2014J,url,27.0,27.0
883246,FFF,2014J,url,28.0,28.0
883247,FFF,2014J,url,,
883248,FFF,2014J,url,28.0,28.0
883249,FFF,2014J,url,28.0,28.0
883250,FFF,2014J,url,28.0,28.0
883251,FFF,2014J,url,28.0,28.0
883252,FFF,2014J,url,28.0,28.0
883253,FFF,2014J,url,28.0,28.0
883254,FFF,2014J,url,28.0,28.0
883255,FFF,2014J,url,28.0,28.0
883256,FFF,2014J,url,,
883257,FFF,2014J,url,28.0,28.0
883259,FFF,2014J,url,,
883260,FFF,2014J,url,29.0,29.0
883261,FFF,2014J,url,9.0,9.0
883262,FFF,2014J,url,29.0,29.0
883263,FFF,2014J,url,29.0,29.0
883264,FFF,2014J,url,29.0,29.0
883265,FFF,2014J,url,29.0,29.0
883266,FFF,2014J,url,,
883268,FFF,2014J,url,10.0,10.0
883269,FFF,2014J,url,10.0,10.0
883270,FFF,2014J,url,10.0,10.0
883271,FFF,2014J,url,,
883272,FFF,2014J,url,11.0,11.0
883273,FFF,2014J,url,11.0,11.0
883274,FFF,2014J,url,,
883275,FFF,2014J,url,,
883276,FFF,2014J,url,18.0,18.0
883277,FFF,2014J,url,12.0,12.0
883278,FFF,2014J,url,12.0,12.0
883279,FFF,2014J,url,,
883280,FFF,2014J,url,13.0,13.0
883281,FFF,2014J,url,,
883282,FFF,2014J,url,,
883283,FFF,2014J,url,,
883284,FFF,2014J,url,,
883285,FFF,2014J,url,,
883286,FFF,2014J,url,,
883287,FFF,2014J,url,,
883288,FFF,2014J,url,,
883289,FFF,2014J,url,,
883290,FFF,2014J,url,,
883291,FFF,2014J,url,,
883292,FFF,2014J,url,,
883293,FFF,2014J,url,,
883294,FFF,2014J,url,,
883295,FFF,2014J,dualpane,5.0,5.0
883299,FFF,2014J,dualpane,,
883301,FFF,2014J,dataplus,,
883302,FFF,2014J,dataplus,,
883303,FFF,2014J,dataplus,,
883304,FFF,2014J,dataplus,,
883306,FFF,2014J,dataplus,,
896938,GGG,2014J,forumng,,
896939,GGG,2014J,forumng,,
896941,GGG,2014J,glossary,,
896943,GGG,2014J,homepage,,
896945,GGG,2014J,quiz,,
896948,GGG,2014J,quiz,,
896950,GGG,2014J,quiz,,
896951,GGG,2014J,quiz,,
896952,GGG,2014J,quiz,,
896956,GGG,2014J,quiz,,
896957,GGG,2014J,quiz,,
896958,GGG,2014J,quiz,,
896959,GGG,2014J,oucontent,,
896960,GGG,2014J,oucontent,,
896961,GGG,2014J,oucontent,,
896962,GGG,2014J,oucontent,,
896963,GGG,2014J,oucontent,,
896964,GGG,2014J,oucontent,,
896965,GGG,2014J,oucontent,,
896966,GGG,2014J,oucontent,,
896967,GGG,2014J,oucontent,,
896968,GGG,2014J,oucontent,,
896969,GGG,2014J,oucontent,,
896970,GGG,2014J,oucontent,,
896971,GGG,2014J,oucontent,,
896972,GGG,2014J,oucontent,,
896973,GGG,2014J,oucontent,,
896974,GGG,2014J,oucontent,,
896975,GGG,2014J,oucontent,,
896976,GGG,2014J,oucontent,,
896978,GGG,2014J,oucontent,,
896980,GGG,2014J,oucontent,,
896981,GGG,2014J,oucontent,,
896982,GGG,2014J,oucontent,,
896983,GGG,2014J,oucontent,,
896984,GGG,2014J,oucontent,,
896985,GGG,2014J,oucontent,,
896987,GGG,2014J,oucontent,,
897048,GGG,2014J,resource,,
897049,GGG,2014J,resource,,
897050,GGG,2014J,resource,1.0,1.0
897051,GGG,2014J,resource,2.0,2.0
897052,GGG,2014J,resource,3.0,3.0
897053,GGG,2014J,resource,,
897054,GGG,2014J,resource,,
897055,GGG,2014J,resource,,
897056,GGG,2014J,resource,,
897057,GGG,2014J,resource,,
897058,GGG,2014J,resource,,
897059,GGG,2014J,resource,,
897060,GGG,2014J,resource,,
897061,GGG,2014J,resource,,
897062,GGG,2014J,resource,,
897063,GGG,2014J,resource,,
897064,GGG,2014J,resource,,
897065,GGG,2014J,resource,,
897066,GGG,2014J,resource,,
897067,GGG,2014J,resource,,
897068,GGG,2014J,resource,,
897069,GGG,2014J,resource,,
897070,GGG,2014J,resource,,
897071,GGG,2014J,resource,,
897072,GGG,2014J,resource,,
897073,GGG,2014J,resource,,
897074,GGG,2014J,resource,,
897075,GGG,2014J,resource,,
897076,GGG,2014J,resource,,
897077,GGG,2014J,resource,,
897078,GGG,2014J,resource,,
897079,GGG,2014J,resource,,
897080,GGG,2014J,resource,,
897081,GGG,2014J,resource,,
897082,GGG,2014J,resource,,
897083,GGG,2014J,resource,,
897084,GGG,2014J,resource,,
897085,GGG,2014J,resource,,
897086,GGG,2014J,resource,,
897087,GGG,2014J,resource,,
897088,GGG,2014J,resource,,
897089,GGG,2014J,resource,,
897094,GGG,2014J,resource,,
897095,GGG,2014J,resource,,
897100,GGG,2014J,resource,,
897101,GGG,2014J,resource,,
897105,GGG,2014J,resource,,
897109,GGG,2014J,resource,,
897110,GGG,2014J,resource,,
897112,GGG,2014J,resource,,
897115,GGG,2014J,resource,,
897120,GGG,2014J,resource,,
897121,GGG,2014J,resource,1.0,1.0
897131,GGG,2014J,resource,,
897137,GGG,2014J,resource,,
897141,GGG,2014J,resource,,
897143,GGG,2014J,resource,,
897144,GGG,2014J,resource,,
897145,GGG,2014J,resource,,
897146,GGG,2014J,resource,,
897147,GGG,2014J,resource,,
897148,GGG,2014J,resource,,
897149,GGG,2014J,resource,,
897150,GGG,2014J,subpage,,
897151,GGG,2014J,subpage,,
897152,GGG,2014J,subpage,,
897153,GGG,2014J,subpage,,
897154,GGG,2014J,subpage,,
909013,CCC,2014J,homepage,,
909014,CCC,2014J,forumng,,
909015,CCC,2014J,forumng,,
909016,CCC,2014J,forumng,,
909018,CCC,2014J,forumng,,
909019,CCC,2014J,forumng,,
909020,CCC,2014J,forumng,,
909022,CCC,2014J,forumng,,
909030,CCC,2014J,oucontent,,
909031,CCC,2014J,oucontent,,
909032,CCC,2014J,oucontent,,
909033,CCC,2014J,oucontent,,
909034,CCC,2014J,oucontent,,
909035,CCC,2014J,oucontent,,
909036,CCC,2014J,oucontent,,
909037,CCC,2014J,oucontent,,
909038,CCC,2014J,oucontent,,
909039,CCC,2014J,oucontent,,
909040,CCC,2014J,oucontent,,
909041,CCC,2014J,oucontent,,
909042,CCC,2014J,oucontent,,
909043,CCC,2014J,oucontent,,
909044,CCC,2014J,oucontent,,
909045,CCC,2014J,oucontent,,
909048,CCC,2014J,oucontent,,
909049,CCC,2014J,oucontent,,
909050,CCC,2014J,oucontent,,
909051,CCC,2014J,oucontent,,
909052,CCC,2014J,oucontent,,
909053,CCC,2014J,oucontent,,
909054,CCC,2014J,oucontent,,
909055,CCC,2014J,oucontent,,
909056,CCC,2014J,oucontent,,
909057,CCC,2014J,oucontent,,
909058,CCC,2014J,oucontent,,
909059,CCC,2014J,oucontent,,
909060,CCC,2014J,oucontent,1.0,2.0
909061,CCC,2014J,oucontent,,
909062,CCC,2014J,oucontent,,
909063,CCC,2014J,oucontent,,
909064,CCC,2014J,oucontent,,
909065,CCC,2014J,oucontent,,
909066,CCC,2014J,oucontent,5.0,7.0
909067,CCC,2014J,oucontent,,
909068,CCC,2014J,oucontent,8.0,9.0
909069,CCC,2014J,oucontent,,
909070,CCC,2014J,oucontent,,
909071,CCC,2014J,oucontent,1.0,2.0
909073,CCC,2014J,oucontent,,
909074,CCC,2014J,oucontent,,
909075,CCC,2014J,oucontent,,
909076,CCC,2014J,oucontent,,
909077,CCC,2014J,oucontent,3.0,4.0
909078,CCC,2014J,oucontent,,
909079,CCC,2014J,oucontent,,
909080,CCC,2014J,oucontent,,
909081,CCC,2014J,oucontent,,
909082,CCC,2014J,oucontent,,
909083,CCC,2014J,oucontent,,
909085,CCC,2014J,quiz,,
909086,CCC,2014J,quiz,,
909087,CCC,2014J,quiz,,
909088,CCC,2014J,quiz,,
909089,CCC,2014J,quiz,,
909090,CCC,2014J,quiz,,
909091,CCC,2014J,quiz,,
909092,CCC,2014J,quiz,,
909093,CCC,2014J,quiz,,
909094,CCC,2014J,quiz,,
909095,CCC,2014J,quiz,,
909096,CCC,2014J,quiz,,
909097,CCC,2014J,quiz,,
909098,CCC,2014J,quiz,,
909099,CCC,2014J,quiz,,
909100,CCC,2014J,quiz,,
909101,CCC,2014J,page,,
909102,CCC,2014J,page,,
909229,CCC,2014J,subpage,,
909230,CCC,2014J,subpage,,
909231,CCC,2014J,subpage,,
909232,CCC,2014J,subpage,,
909233,CCC,2014J,subpage,,
909234,CCC,2014J,subpage,,
909235,CCC,2014J,subpage,,
909236,CCC,2014J,subpage,,
909237,CCC,2014J,subpage,,
909238,CCC,2014J,subpage,,
909240,CCC,2014J,subpage,,
909241,CCC,2014J,subpage,,
909242,CCC,2014J,subpage,,
909243,CCC,2014J,subpage,,
909244,CCC,2014J,subpage,,
909245,CCC,2014J,subpage,,
909246,CCC,2014J,subpage,,
909247,CCC,2014J,subpage,,
909248,CCC,2014J,subpage,,
909249,CCC,2014J,subpage,,
909250,CCC,2014J,subpage,,
909251,CCC,2014J,subpage,,
909252,CCC,2014J,subpage,,
909253,CCC,2014J,subpage,,
909254,CCC,2014J,subpage,,
909256,CCC,2014J,subpage,,
909260,CCC,2014J,resource,,
909261,CCC,2014J,resource,,
909262,CCC,2014J,resource,,
909265,CCC,2014J,resource,,
909266,CCC,2014J,resource,,
909267,CCC,2014J,resource,,
909268,CCC,2014J,resource,,
909269,CCC,2014J,resource,,
909270,CCC,2014J,resource,,
909271,CCC,2014J,resource,,
909272,CCC,2014J,resource,,
909273,CCC,2014J,resource,,
909274,CCC,2014J,resource,,
909275,CCC,2014J,resource,,
909280,CCC,2014J,resource,,
909281,CCC,2014J,resource,,
909282,CCC,2014J,resource,,
909283,CCC,2014J,resource,,
909284,CCC,2014J,resource,,
909285,CCC,2014J,resource,,
909286,CCC,2014J,resource,,
909287,CCC,2014J,resource,,
909288,CCC,2014J,resource,,
909289,CCC,2014J,resource,,
909290,CCC,2014J,resource,,
909291,CCC,2014J,resource,,
909292,CCC,2014J,resource,,
909293,CCC,2014J,resource,,
909294,CCC,2014J,resource,,
909295,CCC,2014J,resource,,
909296,CCC,2014J,resource,,
909297,CCC,2014J,resource,,
909298,CCC,2014J,resource,,
909299,CCC,2014J,resource,,
909300,CCC,2014J,resource,,
909301,CCC,2014J,resource,,
909302,CCC,2014J,resource,,
909303,CCC,2014J,resource,,
909304,CCC,2014J,resource,,
909305,CCC,2014J,resource,,
909306,CCC,2014J,resource,,
909307,CCC,2014J,resource,,
909308,CCC,2014J,resource,,
909309,CCC,2014J,resource,,
909310,CCC,2014J,resource,,
909311,CCC,2014J,resource,,
909312,CCC,2014J,resource,,
909313,CCC,2014J,resource,,
909314,CCC,2014J,resource,,
909315,CCC,2014J,resource,,
909316,CCC,2014J,resource,,
909317,CCC,2014J,resource,,
909318,CCC,2014J,resource,,
909319,CCC,2014J,resource,,
909320,CCC,2014J,resource,,
909321,CCC,2014J,resource,,
909322,CCC,2014J,resource,,
909323,CCC,2014J,resource,,
909324,CCC,2014J,resource,,
909325,CCC,2014J,resource,,
909326,CCC,2014J,resource,,
909327,CCC,2014J,resource,,
909328,CCC,2014J,resource,,
909330,CCC,2014J,resource,,
909332,CCC,2014J,oucollaborate,,
909333,CCC,2014J,url,,
909334,CCC,2014J,url,,
909335,CCC,2014J,url,,
909338,CCC,2014J,url,,
909339,CCC,2014J,url,,
909341,CCC,2014J,url,,
909342,CCC,2014J,url,,
909343,CCC,2014J,url,,
909344,CCC,2014J,url,,
909345,CCC,2014J,url,,
909346,CCC,2014J,url,,
909347,CCC,2014J,url,,
909349,CCC,2014J,url,,
913464,BBB,2014J,glossary,,
913465,BBB,2014J,glossary,,
913466,BBB,2014J,forumng,,
913468,BBB,2014J,forumng,,
913473,BBB,2014J,homepage,,
913474,BBB,2014J,oucontent,2.0,2.0
913475,BBB,2014J,oucontent,2.0,2.0
913476,BBB,2014J,oucontent,2.0,2.0
913477,BBB,2014J,oucontent,2.0,2.0
913478,BBB,2014J,oucontent,2.0,2.0
913479,BBB,2014J,oucontent,4.0,4.0
913481,BBB,2014J,oucontent,6.0,6.0
913482,BBB,2014J,oucontent,9.0,9.0
913483,BBB,2014J,oucontent,9.0,9.0
913484,BBB,2014J,oucontent,,
913485,BBB,2014J,oucontent,9.0,9.0
913486,BBB,2014J,oucontent,9.0,9.0
913487,BBB,2014J,oucontent,,
913488,BBB,2014J,oucontent,,
913489,BBB,2014J,oucontent,,
913490,BBB,2014J,oucontent,,
913491,BBB,2014J,oucontent,,
913493,BBB,2014J,oucontent,,
913494,BBB,2014J,oucontent,,
913495,BBB,2014J,oucontent,,
913496,BBB,2014J,oucontent,,
913497,BBB,2014J,oucontent,,
913499,BBB,2014J,oucontent,,
913500,BBB,2014J,oucontent,,
913501,BBB,2014J,oucontent,,
913502,BBB,2014J,oucontent,,
913503,BBB,2014J,oucontent,,
913504,BBB,2014J,oucontent,5.0,5.0
913505,BBB,2014J,oucontent,,
913506,BBB,2014J,oucontent,,
913507,BBB,2014J,oucontent,,
913508,BBB,2014J,oucontent,,
913509,BBB,2014J,oucontent,,
913510,BBB,2014J,oucontent,,
913511,BBB,2014J,oucontent,5.0,5.0
913512,BBB,2014J,oucontent,,
913513,BBB,2014J,oucontent,,
913514,BBB,2014J,oucontent,,
913515,BBB,2014J,oucontent,,
913516,BBB,2014J,oucontent,,
913517,BBB,2014J,oucontent,,
913518,BBB,2014J,oucontent,,
913519,BBB,2014J,oucontent,6.0,6.0
913520,BBB,2014J,oucontent,6.0,6.0
913521,BBB,2014J,oucontent,5.0,5.0
913522,BBB,2014J,oucontent,,
913523,BBB,2014J,oucontent,,
913524,BBB,2014J,oucontent,5.0,5.0
913525,BBB,2014J,oucontent,4.0,4.0
913526,BBB,2014J,oucontent,,
913527,BBB,2014J,oucontent,,
913528,BBB,2014J,oucontent,2.0,2.0
913530,BBB,2014J,oucontent,,
913532,BBB,2014J,oucontent,9.0,9.0
913533,BBB,2014J,oucontent,6.0,6.0
913534,BBB,2014J,oucontent,2.0,2.0
913535,BBB,2014J,oucontent,1.0,1.0
913537,BBB,2014J,oucontent,4.0,4.0
913601,BBB,2014J,resource,,
913602,BBB,2014J,resource,,
913603,BBB,2014J,resource,,
913604,BBB,2014J,resource,,
913605,BBB,2014J,resource,,
913606,BBB,2014J,resource,,
913607,BBB,2014J,resource,,
913608,BBB,2014J,resource,,
913609,BBB,2014J,resource,,
913610,BBB,2014J,resource,,
913611,BBB,2014J,resource,,
913612,BBB,2014J,resource,,
913613,BBB,2014J,resource,,
913614,BBB,2014J,resource,,
913615,BBB,2014J,resource,,
913616,BBB,2014J,resource,4.0,4.0
913617,BBB,2014J,resource,,
913618,BBB,2014J,resource,,
913619,BBB,2014J,resource,,
913620,BBB,2014J,resource,,
913621,BBB,2014J,resource,,
913622,BBB,2014J,resource,,
913623,BBB,2014J,resource,,
913624,BBB,2014J,resource,,
913625,BBB,2014J,resource,,
913626,BBB,2014J,resource,,
913627,BBB,2014J,resource,,
913628,BBB,2014J,resource,,
913629,BBB,2014J,resource,,
913630,BBB,2014J,resource,,
913631,BBB,2014J,resource,,
913632,BBB,2014J,resource,,
913633,BBB,2014J,resource,,
913634,BBB,2014J,resource,,
913635,BBB,2014J,resource,,
913638,BBB,2014J,resource,,
913639,BBB,2014J,resource,,
913640,BBB,2014J,resource,,
913641,BBB,2014J,resource,,
913642,BBB,2014J,resource,,
913643,BBB,2014J,resource,,
913644,BBB,2014J,resource,,
913645,BBB,2014J,resource,,
913646,BBB,2014J,resource,,
913647,BBB,2014J,resource,,
913648,BBB,2014J,resource,,
913649,BBB,2014J,resource,,
913650,BBB,2014J,resource,,
913651,BBB,2014J,resource,,
913652,BBB,2014J,resource,,
913657,BBB,2014J,resource,2.0,2.0
913658,BBB,2014J,resource,,
913661,BBB,2014J,resource,4.0,4.0
913663,BBB,2014J,resource,,
913664,BBB,2014J,resource,5.0,5.0
913665,BBB,2014J,resource,,
913666,BBB,2014J,resource,6.0,6.0
913667,BBB,2014J,resource,,
913668,BBB,2014J,resource,,
913669,BBB,2014J,resource,2.0,2.0
913670,BBB,2014J,resource,,
913671,BBB,2014J,resource,,
913673,BBB,2014J,resource,,
913674,BBB,2014J,resource,,
913675,BBB,2014J,resource,,
913676,BBB,2014J,resource,9.0,9.0
913677,BBB,2014J,resource,,
913678,BBB,2014J,resource,,
913679,BBB,2014J,resource,,
913680,BBB,2014J,resource,,
913681,BBB,2014J,resource,9.0,9.0
913682,BBB,2014J,resource,,
913683,BBB,2014J,resource,,
913684,BBB,2014J,resource,,
913685,BBB,2014J,resource,,
913686,BBB,2014J,resource,,
913688,BBB,2014J,subpage,,
913689,BBB,2014J,subpage,,
913690,BBB,2014J,subpage,,
913691,BBB,2014J,subpage,,
913692,BBB,2014J,subpage,,
913693,BBB,2014J,subpage,,
913694,BBB,2014J,subpage,,
913695,BBB,2014J,subpage,,
913696,BBB,2014J,subpage,,
913734,BBB,2014J,oucollaborate,,
913736,BBB,2014J,oucollaborate,,
913740,BBB,2014J,url,3.0,3.0
923834,CCC,2014B,forumng,,
923835,CCC,2014B,oucollaborate,,
924208,DDD,2014B,forumng,,
924209,DDD,2014B,forumng,,
924210,DDD,2014B,forumng,,
924211,DDD,2014B,subpage,,
924222,FFF,2014B,forumng,,
924225,FFF,2014B,oucollaborate,,
924383,EEE,2014B,forumng,,
924387,EEE,2014B,oucontent,,
924388,EEE,2014B,resource,,
924967,DDD,2014J,forumng,,
924979,DDD,2014J,oucontent,,
924980,DDD,2014J,resource,,
924981,DDD,2014J,resource,,
924982,DDD,2014J,resource,,
924983,DDD,2014J,url,,
926325,BBB,2014J,forumng,,
926327,BBB,2014J,oucontent,,
926328,BBB,2014J,oucontent,,
926329,BBB,2014J,oucontent,,
926330,BBB,2014J,oucontent,,
926331,BBB,2014J,oucontent,,
926332,BBB,2014J,oucontent,,
926333,BBB,2014J,quiz,7.0,7.0
926334,BBB,2014J,resource,,
926335,BBB,2014J,resource,,
926336,BBB,2014J,resource,,
926337,BBB,2014J,resource,,
926338,BBB,2014J,resource,,
926339,BBB,2014J,oucollaborate,,
936658,DDD,2014B,resource,,
936659,DDD,2014B,resource,,
936763,EEE,2014B,url,,
936981,DDD,2014J,oucontent,,
936982,DDD,2014J,resource,,
937371,FFF,2014J,oucontent,,
937372,FFF,2014J,url,,
937752,CCC,2014J,subpage,,
937753,CCC,2014J,resource,,
937754,CCC,2014J,resource,,
937755,CCC,2014J,resource,,
937756,CCC,2014J,resource,,
937757,CCC,2014J,resource,,
937758,CCC,2014J,resource,,
937759,CCC,2014J,resource,,
937760,CCC,2014J,resource,,
937761,CCC,2014J,resource,,
937762,CCC,2014J,resource,,
937763,CCC,2014J,resource,,
937764,CCC,2014J,resource,,
937829,BBB,2014J,oucontent,,
937830,BBB,2014J,oucontent,,
937831,BBB,2014J,resource,,
937832,BBB,2014J,resource,,
937833,BBB,2014J,resource,,
937834,BBB,2014J,resource,,
937835,BBB,2014J,resource,,
937836,BBB,2014J,resource,,
937837,BBB,2014J,resource,,
937838,BBB,2014J,resource,,
937839,BBB,2014J,resource,,
937840,BBB,2014J,resource,,
937841,BBB,2014J,resource,,
937842,BBB,2014J,resource,,
937843,BBB,2014J,resource,,
937844,BBB,2014J,resource,,
941543,FFF,2014J,oucontent,,
942321,CCC,2014J,oucontent,,
942322,CCC,2014J,subpage,,
942393,BBB,2014J,quiz,,
946094,BBB,2014J,oucontent,,
946588,BBB,2014J,resource,,
946589,BBB,2014J,resource,,
947016,CCC,2014J,resource,,
949686,BBB,2014J,subpage,,
949687,BBB,2014J,url,,
949688,BBB,2014J,url,,
949689,BBB,2014J,url,,
949690,BBB,2014J,url,,
949691,BBB,2014J,url,,
951619,BBB,2014J,resource,,
951620,BBB,2014J,resource,,
951621,BBB,2014J,resource,,
951622,BBB,2014J,resource,,
951623,BBB,2014J,resource,,
952507,DDD,2014J,subpage,,
952508,DDD,2014J,resource,,
952509,DDD,2014J,resource,,
952510,DDD,2014J,resource,,
952511,DDD,2014J,resource,,
952512,DDD,2014J,resource,,
952513,DDD,2014J,resource,,
957606,CCC,2014J,oucontent,,
957607,CCC,2014J,oucontent,,
957608,CCC,2014J,oucontent,,
957609,CCC,2014J,oucontent,,
957610,CCC,2014J,oucontent,,
957615,CCC,2014J,resource,,
957623,BBB,2014J,oucontent,,
957624,BBB,2014J,questionnaire,,
957625,BBB,2014J,resource,,
967273,DDD,2014J,subpage,,
967274,DDD,2014J,url,,
967275,DDD,2014J,url,,
973719,EEE,2014J,ouwiki,,
973720,EEE,2014J,ouwiki,,
973777,FFF,2014J,oucontent,,
981690,DDD,2014J,externalquiz,,
985230,BBB,2014J,oucontent,,
985360,DDD,2014J,resource,,
986521,DDD,2014J,oucollaborate,,
987931,BBB,2014J,quiz,,
988993,EEE,2014J,oucollaborate,,
988994,EEE,2014J,oucollaborate,,
989327,BBB,2014J,questionnaire,,
989839,CCC,2014J,subpage,,
989840,BBB,2014J,oucontent,,
989841,BBB,2014J,questionnaire,,
989842,BBB,2014J,questionnaire,,
992243,BBB,2014J,resource,,
1002902,CCC,2014J,url,,
1004387,DDD,2014J,oucontent,,
1004809,FFF,2014J,questionnaire,,
1006064,DDD,2014J,externalquiz,,
1006065,DDD,2014J,resource,,
1006067,DDD,2014J,subpage,,
1006068,DDD,2014J,oucollaborate,,
1010038,BBB,2014J,quiz,,
1010323,AAA,2014J,resource,,
1010405,CCC,2014J,resource,,
1011355,DDD,2014J,resource,,
1011388,FFF,2014J,forumng,,
1011837,CCC,2014J,subpage,,
1011838,CCC,2014J,subpage,,
1011839,CCC,2014J,url,,
1011840,CCC,2014J,url,,
1011841,CCC,2014J,url,,
1011842,CCC,2014J,url,,
1012845,DDD,2014J,forumng,,
1016370,DDD,2014J,forumng,,
1016371,DDD,2014J,forumng,,
1016372,DDD,2014J,forumng,,
1016377,DDD,2014J,resource,,
1016378,DDD,2014J,resource,,
1016387,DDD,2014J,subpage,,
1016724,CCC,2014J,url,,
1019025,CCC,2014J,forumng,,
1027118,AAA,2014J,url,,
1032910,AAA,2014J,url,,
1042373,CCC,2014J,resource,,
1042374,CCC,2014J,resource,,
1042375,CCC,2014J,resource,,
1042376,CCC,2014J,resource,,
1046237,CCC,2014J,resource,,
1046812,DDD,2014J,glossary,,
1046866,CCC,2014J,resource,,
1049562,CCC,2014J,oucontent,,
1071060,EEE,2014J,forumng,,
1072098,DDD,2014J,forumng,,
1072099,DDD,2014J,forumng,,
1072100,DDD,2014J,forumng,,
1072236,AAA,2014J,resource,,
1072237,AAA,2014J,url,,
1072239,FFF,2014J,forumng,,
1072240,FFF,2014J,oucollaborate,,
1072252,CCC,2014J,forumng,,
